row.names	lon	lat	rate
	-90.2988441269052	19.408224852968	27.5441575070031
	-92.6812175824182	21.5260809928903	49.4163070179413
	-88.0675694367424	19.6490521970835	18.0785218795139
	-96.3676452635039	25.822096155567	43.5822306832971
	-95.0087505079678	35.5041747807357	11.4152087634497
	-89.7501327322431	35.4142380154113	23.0288784356591
	-95.3963667	29.939219	14.1219123980478
	-98.1746520023776	35.4482263028748	23.8161870210511
	-101.001899332221	34.1712472367893	13.5261555947043
	-95.3676974	29.7589382	0
	-95.3676974	29.7589382	15.2860014268091
	-116.077743471456	36.4818481747905	0
	-131.219383306706	33.8501829454895	21.4274884603466
	-131.766708881331	33.822040945795	0
	-132.301841390204	33.83853327683	20.7900315956505
	-119.339123375819	35.6349254132119	37.0237325293687
	-133.113342245155	33.6770370058722	21.984697365628
	-119.7737991	37.1716264	20.7870881078714
	-133.985952198885	33.3851484484007	0
	-147.519726951971	26.6513849566823	18.3965498393702
	-156.858748867152	20.9965179896188	25.3582408679374
	-156.3105232	20.7580586	26.4766917371364
	-142.012509855104	29.4870191250907	0
	-157.960511	21.468151	17.5176039661917
	-157.960511	21.468151	27.92582748304
	-157.960511	21.468151	21.2861441007489
	-100.514677687076	38.1785136649603	0
	-126.421695656464	36.111116042448	38.2139122172853
	-124.60785300422	36.6112452790112	0
	-122.601035531877	37.1255170402652	25.8890288810929
	-146.766636045242	27.4558567242592	0
	-108.292191877748	37.9521213157746	26.3427480974062
	-116.215912640314	39.9534912739672	0
	-157.960511	21.468151	18.2043942720076
	-157.960511	21.468151	36.9822831688057
	-157.960511	21.468151	18.8161373704473
	-157.960511	21.468151	29.9056169473354
	-157.960511	21.468151	50.5629369471409
	-91.8967048396613	40.8350349695966	0
	-93.8909112133404	40.3812784182764	0
	-93.1952321226543	36.4953307968281	20.2326084726185
	-100.7846477	33.1665316	0
	-94.2794856189041	42.3730794768236	38.3806532277027
	-122.628972310071	45.5379894472963	0
	-75.6837113496151	38.8225825870311	19.2311217779126
	-88.0405362245133	37.6679444627713	33.2615333465492
	-102.161043544585	37.141705965595	22.5166649313167
	-115.721486368088	32.5892087929615	0
	-101.399334115717	37.3391128400098	31.7306481809616
	-116.9646629	32.5010188	0
	-100.476227872355	37.5476115172347	29.8773522355652
	-100.638876942338	37.7694124301524	0
	-100.12477574779	37.8897928785198	32.3862139789328
	-100.694998184554	37.6607589636773	30.245204807576
	-87.9766814988744	37.7296117318453	24.2366581681172
	-101.502135749192	37.6100581053917	0
	-100.946678986453	37.7368522985772	33.7923832222786
	-108.118721774525	38.6054243789007	0
	-111.854348792603	35.5074869432508	23.1323188683423
	-109.944371094595	32.5553259742155	23.8124082670131
	-106.102202692989	30.6498505714972	28.0853329449694
	-97.1939449021273	45.7396877804206	0
	-98.9265233154816	37.408735884422	44.2584911676793
	-98.3280958997434	37.7521809271692	0
	-97.5223197586244	37.9349254102736	31.4918731298288
	-92.3772038608728	36.0714573842217	34.5577490791891
	-92.937285420558	36.1797906914936	15.994746022794
	-84.8841898501867	37.1300448093324	17.398611083666
	-76.4835430337797	38.2655902297216	30.9624600897682
	-96.0012430851351	35.667683054198	0
	-95.345216555273	35.9690476204477	20.276391310019
	-93.6060070161757	32.6110951266977	10.4579523421553
	-100.18792786712	37.3566538135777	41.326192198021
	-104.399325401863	40.1081799629962	0
	-103.999934150112	39.8517364010718	20.0728505853141
	-93.9451563765573	41.0023698186141	36.0335378665647
	-97.5686658325187	40.8666350417631	15.731648516008
	-103.588029732998	40.3871714470624	0
	-98.5727107247948	44.4556470219345	35.1158593243477
	-113.422776769506	37.9155011602526	0
	-112.440416999655	39.2743455441258	42.0044538084754
	-110.637515309014	41.453447540986	0
	-119.637310157408	39.070344084972	39.7958202219205
	-85.3509607727193	30.6838601986771	NA
	-85.2997413036223	30.5121678072072	0
	-90.8121787545763	43.7340545040563	0
	-108.506707206246	45.9824830639347	35.108072043009
	-123.571719598223	42.9152956194686	0
	-75.6109090771311	39.2427499873465	26.4063258376269
	-75.5850681541849	39.0559433577662	0
	-85.0329505190127	29.7428899205891	18.8341046477812
	-84.9850626704793	29.6510147282738	0
	-85.0331754609357	29.5065218077667	20.1764921297265
	-44.4220559383138	22.7446208159291	0
	-61.6037876489578	10.9575359207189	56.7657799398281
	-85.1876860842909	10.5633975416916	16.1040530535789
	-86.2205204355451	29.5156061033548	0
	-79.9760405	40.4597204	0
	-86.3381581576922	29.2774062432447	13.833324966362
	-82.2274885342496	22.4686924083175	16.0520634294686
	-90.8897121620483	16.324983985461	36.3352719536847
	-99.4561908744426	22.6770702059408	24.9032176380585
	-88.6223314803662	14.4996611508896	19.4833254968909
	-89.1634928830708	15.1003245627879	20.2344139413035
	-91.8194700925552	17.6533076828673	30.3885801740801
	-84.0590071450573	10.4249960011873	9.69181643247263
	-83.9247151693647	10.2905029379654	44.4893576703506
	-80.6051041819086	23.5190049188363	0
	-79.9138120340715	23.1343588586801	26.59874771307
	-80.0178140929784	22.7573761696214	9.50773328695892
	-80.1191008219232	16.3773912872653	42.8718404938529
	-81.4959992894802	15.4439436305679	47.444177470593
	-82.6862033539229	15.9067423988295	22.8980863417565
	-88.0653136650027	13.3704329425271	21.4777345920434
	-82.3320281625375	16.0672050252039	36.3111107772183
	-95.2833199207061	20.3658202712577	68.0171504074858
	-101.153763403936	25.4210993223067	0
	-81.0723191307791	15.5925854399382	31.5989486164616
	-81.9806258853556	16.8921893892499	14.2238859389545
	-81.8828570375451	17.1367779770711	11.5269751737081
	-77.5860298017569	34.4234573347107	0
	-74.417272318902	43.1799418807066	40.5201965161943
	-120.071509978694	35.8550223763736	20.3170855481133
	-91.0541697215892	20.0814257955774	15.6193329846579
	-82.455180162996	14.4643699013375	51.1281890988099
	-84.7902043605256	10.483055226361	0
	-82.2268959567555	14.845564710978	24.108020900861
	-82.1325102260445	15.0941344678772	54.4704155068296
	-82.1077295763683	15.4353199514213	42.6629830514203
	-84.0366446989124	9.9213105226537	19.2486310450595
	-81.8726990229798	16.0886560210557	0
	-81.740928426792	16.4800418376358	19.0742359752471
	-99.9363865229733	24.2471011580887	30.3978487664767
	-79.4909139509464	15.3396264656122	9.99064142649399
	-79.13597559465	15.7468118322885	21.6469193957725
	-76.2477967912713	20.7869168917539	0
	-62.5265936957195	3.40805346610392	17.5660070145821
	-79.7733966578858	14.5911774069149	0
	-46.4129135527408	10.0725641473215	15.9354916284108
	-85.2671497589565	14.8983015611396	0
	-162.392793556843	65.389919944808	23.8203113668665
	-84.0016027791211	12.2906562189261	20.6442057560779
	-85.0313879310741	13.584976832803	0
	-86.0194830584825	15.219156791841	6.63586264719354
	-62.0654606097261	2.57452851525932	31.5077253161548
	-94.0493493495406	18.7500824884309	21.5538657643048
	-89.8977368372274	15.3570380631373	22.1993382218773
	-83.9179977589123	10.1651940687324	32.6423575765558
	-83.9601937984304	10.1485090264129	0
	-84.0174799095545	10.2240165430503	8.84015908743222
	-79.7046447593243	38.9318509868789	24.4598161506782
	-79.7285922658927	38.5511585064823	12.6366738707088
	-80.4185751076249	24.8317749449984	0
	-79.576449686547	41.0416292827634	11.1803454791674
	-89.3025700508039	35.6107160720066	29.049707318476
	-77.1391593622271	42.1601950641301	0
	-102.0235497612	57.0991261465397	36.0796665592262
	-72.5814592841317	37.0823832848778	22.6731225730438
	-74.1861274210364	40.8922494681965	0
	-69.8920017498567	29.4125004788534	15.7062786792182
	-93.7695142269578	39.3080215155775	0
	-101.634118893657	40.8764679918002	16.6032450883688
	-127.445888746127	28.3467164952331	0
	-102.311206178906	43.9369261628902	0
	-89.0457100984715	43.123430021567	22.9494015591792
	-122.183545348809	42.243053917719	19.8156313983801
	-87.8523991833565	40.3828238179934	NA
	-87.301673268406	40.0369261353941	0
	-82.4351999531447	44.8404362521549	0
	-51.1873473131447	40.0696650749945	0
	-90.8388485227511	38.5651895237992	0
	-96.6731168227551	29.4716646787792	0
	-113.060997792407	32.3960554078294	0
	-90.0768164106291	39.5928273279965	NA
	-80.9708376626408	41.4387017182921	0
	-90.86424651158	39.3940721092339	12.3022232237654
	-110.465715399557	53.3642474144598	29.5203244836281
	-133.533531153911	54.129707239709	29.5203244836281
	-88.814366019292	37.2282088185772	0
	-88.1431194807694	37.4100189013358	18.9854365535535
	-88.1635896903671	37.1605342287198	0
	-91.6462892352157	33.4976490027919	13.0014738290012
	-93.5959786	32.6676663	0
	-93.5959786	32.6676663	23.2207434101365
	-93.5959786	32.6676663	0
	-93.5959786	32.6676663	20.6608389972797
	-93.5959786	32.6676663	0
	-85.4627325761805	35.8327661239352	0
	-85.0683489191834	40.0655911082583	54.8404976907723
	-86.3082782109543	39.9258686230816	31.4000395941939
	-87.5366916863914	39.1572368820311	19.6750023432108
	-89.4394058982179	38.7647245039506	0
	-91.5744481977276	38.953501893267	26.6882552874326
	-90.6746238657806	40.8304958227696	16.9572443381834
	-108.585015836092	36.0275099179986	0
	-78.0914247051962	42.321535304902	14.7672882265208
	-77.4651297524819	41.6497209722446	11.5597091619946
